#'MPI LIBRARY'='Open MPI v4.0.5, package: Open MPI hunold@hydra.par.tuwien.ac.at Distribution, ident: 4.0.5, repo rev: v4.0.5, Aug 26, 2020'
#'Processes'='256'
#'Application'='/home/staff/vardas/gromacs/bin/gmx_mpi'
#'Arguments'=' mdrun -s ./benchMEM.tpr -nsteps 10000'
#'Num of REAL comms'='323'
Comm,Size,Calls,Send_Calls,Send_AvgMsgSize,Send_Time,Recv_Calls,Recv_AvgMsgSize,Recv_Time,Isend_Calls,Isend_AvgMsgSize,Isend_Time,Irecv_Calls,Irecv_AvgMsgSize,Irecv_Time,Waitall_Calls,Waitall_AvgMsgSize,Waitall_Time,Wait_Calls,Wait_AvgMsgSize,Wait_Time,Waitany_Calls,Waitany_AvgMsgSize,Waitany_Time,Test_Calls,Test_AvgMsgSize,Test_Time,Testany_Calls,Testany_AvgMsgSize,Testany_Time,Sendrecv_Calls,Sendrecv_AvgMsgSize,Sendrecv_Time,Bcast_Calls,Bcast_AvgMsgSize,Bcast_Time,Barrier_Calls,Barrier_AvgMsgSize,Barrier_Time,Allreduce_Calls,Allreduce_AvgMsgSize,Allreduce_Time,Allgather_Calls,Allgather_AvgMsgSize,Allgather_Time,Allgatherv_Calls,Allgatherv_AvgMsgSize,Allgatherv_Time,Alltoall_Calls,Alltoall_AvgMsgSize,Alltoall_Time,Alltoallv_Calls,Alltoallv_AvgMsgSize,Alltoallv_Time,Reduce_Calls,Reduce_AvgMsgSize,Reduce_Time,Gather_Calls,Gather_AvgMsgSize,Gather_Time,Gatherv_Calls,Gatherv_AvgMsgSize,Gatherv_Time,Scan_Calls,Scan_AvgMsgSize,Scan_Time,Exscan_Calls,Exscan_AvgMsgSize,Exscan_Time,Scatter_Calls,Scatter_AvgMsgSize,Scatter_Time,Scatterv_Calls,Scatterv_AvgMsgSize,Scatterv_Time,Reduce_scatter_Calls,Reduce_scatter_AvgMsgSize,Reduce_scatter_Time,Iallreduce_Calls,Iallreduce_AvgMsgSize,Iallreduce_Time,Ibcast_Calls,Ibcast_AvgMsgSize,Ibcast_Time,Ialltoall_Calls,Ialltoall_AvgMsgSize,Ialltoall_Time,Iscatter_Calls,Iscatter_AvgMsgSize,Iscatter_Time,Ibarrier_Calls,Ibarrier_AvgMsgSize,Ibarrier_Time
W_s3.2,88,10,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,10,4.000000,0.000189,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s4.0,11,0,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s5.0,8,0,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s6.0,8,11364,2562,21.589383,0.000154,2562,0.000000,0.002775,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.337803,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,6240,3456.000000,0.235402,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s7.0,11,155334,74547,1033.922814,0.008187,74547,0.000000,0.042511,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.309656,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,6240,3456.000000,0.396694,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s8.0,8,704,192,23.625000,0.000022,192,0.000000,0.000159,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.014380,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2640.000000,0.007936,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s9.0,11,8114,3897,1051.308186,0.000413,3897,0.000000,0.002274,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.019681,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2560.000000,0.015936,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s10.0,8,476,78,15.641026,0.000007,78,0.000000,0.000154,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.020379,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2160.000000,0.010386,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s11.0,11,7946,3813,1033.153947,0.000448,3813,0.000000,0.002171,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.025770,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2240.000000,0.014071,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s12.0,8,560,120,16.233333,0.000011,120,0.000000,0.000275,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.105822,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2400.000000,0.095905,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s13.0,11,8012,3846,1040.558502,0.000441,3846,0.000000,0.002285,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.830751,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2560.000000,0.015084,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s14.0,8,716,198,26.363636,0.000023,198,0.000000,0.001849,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.836451,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2640.000000,0.103967,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s15.0,11,7970,3825,1032.378562,0.000412,3825,0.000000,0.002279,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.178852,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2560.000000,0.020141,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s16.0,8,608,144,20.944444,0.000015,144,0.000000,0.001017,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.031821,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2640.000000,0.008000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s17.0,11,8042,3861,1043.329707,0.000415,3861,0.000000,0.002219,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.017445,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2560.000000,0.018115,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s18.0,8,530,105,14.323810,0.000008,105,0.000000,0.001314,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.130052,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,2880.000000,0.011698,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s19.0,11,7910,3795,1042.488538,0.000414,3795,0.000000,0.002319,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,1.021727,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,3072.000000,0.021477,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s20.0,8,506,93,15.698925,0.000008,93,0.000000,0.000987,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.426525,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,3168.000000,0.058254,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s21.0,11,7922,3801,995.166535,0.000408,3801,0.000000,0.002119,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.845133,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,3072.000000,0.020085,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s22.0,8,596,138,18.956522,0.000011,138,0.000000,0.000184,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.035080,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,3456.000000,0.011086,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s23.0,11,8030,3855,1030.285863,0.000398,3855,0.000000,0.002185,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.017316,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,320,3456.000000,0.020626,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s24.0,8,20958,4878,20.925789,0.000272,4878,0.000000,0.022374,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,1.981960,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,11202,3456.000000,0.479436,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_s3.2_s25.0,11,278178,133488,1028.181050,0.014747,133488,0.000000,0.075511,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,1.323261,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,11202,3456.000000,0.740205,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
