#'MPI LIBRARY'='Open MPI v4.0.5, package: Open MPI hunold@hydra.par.tuwien.ac.at Distribution, ident: 4.0.5, repo rev: v4.0.5, Aug 26, 2020'
#'Processes'='128'
#'Application'='/home/staff/vardas/sources/EigenExa-2.4p1/benchmark/./eigenexa_benchmark'
#'Arguments'=''
#'Num of REAL comms'='197'
#'Date'='Tue Oct 19 15:29:32 2021!'
Comm,Size,Calls,Send_Calls,Send_AvgMsgSize,Send_Time,Recv_Calls,Recv_AvgMsgSize,Recv_Time,Isend_Calls,Isend_AvgMsgSize,Isend_Time,Irecv_Calls,Irecv_AvgMsgSize,Irecv_Time,Waitall_Calls,Waitall_AvgMsgSize,Waitall_Time,Wait_Calls,Wait_AvgMsgSize,Wait_Time,Waitany_Calls,Waitany_AvgMsgSize,Waitany_Time,Test_Calls,Test_AvgMsgSize,Test_Time,Testany_Calls,Testany_AvgMsgSize,Testany_Time,Sendrecv_Calls,Sendrecv_AvgMsgSize,Sendrecv_Time,Bcast_Calls,Bcast_AvgMsgSize,Bcast_Time,Barrier_Calls,Barrier_AvgMsgSize,Barrier_Time,Allreduce_Calls,Allreduce_AvgMsgSize,Allreduce_Time,Allgather_Calls,Allgather_AvgMsgSize,Allgather_Time,Allgatherv_Calls,Allgatherv_AvgMsgSize,Allgatherv_Time,Alltoall_Calls,Alltoall_AvgMsgSize,Alltoall_Time,Alltoallv_Calls,Alltoallv_AvgMsgSize,Alltoallv_Time,Reduce_Calls,Reduce_AvgMsgSize,Reduce_Time,Gather_Calls,Gather_AvgMsgSize,Gather_Time,Gatherv_Calls,Gatherv_AvgMsgSize,Gatherv_Time,Scan_Calls,Scan_AvgMsgSize,Scan_Time,Exscan_Calls,Exscan_AvgMsgSize,Exscan_Time,Scatter_Calls,Scatter_AvgMsgSize,Scatter_Time,Scatterv_Calls,Scatterv_AvgMsgSize,Scatterv_Time,Reduce_scatter_Calls,Reduce_scatter_AvgMsgSize,Reduce_scatter_Time,Iallreduce_Calls,Iallreduce_AvgMsgSize,Iallreduce_Time,Ibcast_Calls,Ibcast_AvgMsgSize,Ibcast_Time,Ialltoall_Calls,Ialltoall_AvgMsgSize,Ialltoall_Time,Iscatter_Calls,Iscatter_AvgMsgSize,Iscatter_Time,Ibarrier_Calls,Ibarrier_AvgMsgSize,Ibarrier_Time
W_d1_s3.1,16,65272,0,0.0,0.000000,4394,84720.852071,0.085518,8658,69169.851698,0.023912,4264,53144.735460,0.000408,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,20079,9989.146073,0.752286,80,0.000000,0.000000,16329,12708.992835,1.387648,11468,1973.790024,0.589321,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s2.0_s5.1,1,0,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_c6_s8.16,16,252630,126315,113837.098682,1.848101,126315,113837.098682,1.608126,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s3.2,16,65271,0,0.0,0.000000,4394,84720.852071,0.074465,8658,69169.851698,0.031561,4264,53144.735460,0.000354,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,20078,9989.641996,0.766106,80,0.000000,0.000000,16329,12708.992835,1.401286,11468,1973.790024,0.601622,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s2.0_s5.2,1,0,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_c6_s8.32,16,252810,126405,113538.172066,1.637559,126405,113538.172066,1.347907,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s3.3,16,65270,0,0.0,0.000000,4394,84720.852071,0.078198,8658,69168.077616,0.026780,4264,53141.133208,0.000495,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,20077,9990.137969,0.777646,80,0.000000,0.000000,16329,12708.992835,1.369481,11468,1973.790024,0.591751,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s2.0_s5.3,1,0,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_c6_s8.48,16,253530,126765,113211.918116,1.848475,126765,113211.918116,1.504656,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s3.4,16,65269,0,0.0,0.000000,4394,84720.852071,0.076218,8658,69163.583276,0.023916,4264,53132.007505,0.000384,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,20076,9990.633991,0.820028,80,0.000000,0.000000,16329,12708.992835,1.397061,11468,1973.790024,0.618431,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s2.0_s5.4,1,0,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_c6_s8.64,16,253620,126810,112863.356518,1.602229,126810,112863.356518,1.340539,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s3.5,16,65268,0,0.0,0.000000,4394,84720.852071,0.077226,8658,69162.991915,0.025718,4264,53130.806754,0.000441,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,20075,9991.130062,0.789467,80,0.000000,0.000000,16329,12708.992835,1.384302,11468,1973.790024,0.593164,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s2.0_s5.5,1,0,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_c6_s8.80,16,252600,126300,113293.377672,1.805976,126300,113293.377672,1.530896,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s3.6,16,65267,0,0.0,0.000000,4394,84720.852071,0.078435,8658,69157.551398,0.026788,4264,53119.759850,0.000392,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,20074,9991.626183,0.798189,80,0.000000,0.000000,16329,12708.992835,1.387355,11468,1972.919428,0.618966,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s2.0_s5.6,1,0,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_c6_s8.96,16,252420,126210,113205.913953,1.617590,126210,113205.913953,1.333538,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s3.7,16,65266,0,0.0,0.000000,4394,84720.852071,0.077284,8658,69155.895588,0.026624,4264,53116.397749,0.000427,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,20073,9992.122752,0.773258,80,0.000000,0.000000,16329,12708.992835,1.378147,11468,1972.919428,0.599376,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s2.0_s5.7,1,0,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_c6_s8.112,16,252360,126180,113176.954826,1.833100,126180,113176.954826,1.560753,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_d1_s2.8,8,31683,0,0.0,0.000000,0,0.0,0.000000,560,156250.000000,0.000127,560,156250.000000,0.000251,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,51,9637.803922,0.001284,80,0.000000,0.000000,30432,9566.596477,1.705493,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
