#'MPI LIBRARY'='Open MPI v4.0.5, package: Open MPI hunold@hydra.par.tuwien.ac.at Distribution, ident: 4.0.5, repo rev: v4.0.5, Aug 26, 2020'
#'Processes'='256'
#'Application'='/home/staff/vardas/splatt/bin/splatt'
#'Arguments'=' cpd med5.tns -r 256 -t 1'
#'Num of REAL comms'='25'
Comm,Size,Calls,Send_Calls,Send_AvgMsgSize,Send_Time,Recv_Calls,Recv_AvgMsgSize,Recv_Time,Isend_Calls,Isend_AvgMsgSize,Isend_Time,Irecv_Calls,Irecv_AvgMsgSize,Irecv_Time,Waitall_Calls,Waitall_AvgMsgSize,Waitall_Time,Wait_Calls,Wait_AvgMsgSize,Wait_Time,Waitany_Calls,Waitany_AvgMsgSize,Waitany_Time,Test_Calls,Test_AvgMsgSize,Test_Time,Testany_Calls,Testany_AvgMsgSize,Testany_Time,Sendrecv_Calls,Sendrecv_AvgMsgSize,Sendrecv_Time,Bcast_Calls,Bcast_AvgMsgSize,Bcast_Time,Barrier_Calls,Barrier_AvgMsgSize,Barrier_Time,Allreduce_Calls,Allreduce_AvgMsgSize,Allreduce_Time,Allgather_Calls,Allgather_AvgMsgSize,Allgather_Time,Allgatherv_Calls,Allgatherv_AvgMsgSize,Allgatherv_Time,Alltoall_Calls,Alltoall_AvgMsgSize,Alltoall_Time,Alltoallv_Calls,Alltoallv_AvgMsgSize,Alltoallv_Time,Reduce_Calls,Reduce_AvgMsgSize,Reduce_Time,Gather_Calls,Gather_AvgMsgSize,Gather_Time,Gatherv_Calls,Gatherv_AvgMsgSize,Gatherv_Time,Scan_Calls,Scan_AvgMsgSize,Scan_Time,Exscan_Calls,Exscan_AvgMsgSize,Exscan_Time,Scatter_Calls,Scatter_AvgMsgSize,Scatter_Time,Scatterv_Calls,Scatterv_AvgMsgSize,Scatterv_Time,Reduce_scatter_Calls,Reduce_scatter_AvgMsgSize,Reduce_scatter_Time,Iallreduce_Calls,Iallreduce_AvgMsgSize,Iallreduce_Time,Ibcast_Calls,Ibcast_AvgMsgSize,Ibcast_Time,Ialltoall_Calls,Ialltoall_AvgMsgSize,Ialltoall_Time,Iscatter_Calls,Iscatter_AvgMsgSize,Iscatter_Time,Ibarrier_Calls,Ibarrier_AvgMsgSize,Ibarrier_Time
W_a1_s3.4,32,39733,0,0.0,0.000000,19564,4.620732,0.014960,19564,4.620732,0.011820,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,582,22.281787,0.018932,2,0.000000,0.000000,4,29275.000000,0.032171,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000824,14,0.000000,0.045142,0,0.0,0.000000,1,8.000000,0.000178,0,0.0,0.000000,1,8.000000,0.000075,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.8,32,47077,0,0.0,0.000000,23182,4.380295,0.017687,23182,4.380295,0.013974,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,690,14.736232,0.022022,2,0.000000,0.000000,4,34504.250000,0.032824,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000814,14,0.000000,0.039715,0,0.0,0.000000,1,8.000000,0.000213,0,0.0,0.000000,1,8.000000,0.000075,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.12,32,49661,0,0.0,0.000000,24455,4.339726,0.018650,24455,4.339726,0.014824,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,728,13.395604,0.023048,2,0.000000,0.000000,4,35320.000000,0.033253,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000861,14,0.000000,0.040369,0,0.0,0.000000,1,8.000000,0.000244,0,0.0,0.000000,1,8.000000,0.000070,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.16,32,54965,0,0.0,0.000000,27068,4.266588,0.020489,27068,4.266588,0.016339,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,806,10.937965,0.024524,2,0.000000,0.000000,4,36496.500000,0.032969,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000863,14,0.000000,0.049005,0,0.0,0.000000,1,8.000000,0.000108,0,0.0,0.000000,1,8.000000,0.000075,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.20,32,51701,0,0.0,0.000000,25460,4.237549,0.019186,25460,4.237549,0.015301,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,758,9.963061,0.023418,2,0.000000,0.000000,4,37435.750000,0.032609,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000875,14,0.000000,0.060774,0,0.0,0.000000,1,8.000000,0.000045,0,0.0,0.000000,1,8.000000,0.000076,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.24,32,38509,0,0.0,0.000000,18961,4.275302,0.014359,18961,4.275302,0.011362,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,564,11.092199,0.017682,2,0.000000,0.000000,4,37705.500000,0.032804,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000869,14,0.000000,0.043222,0,0.0,0.000000,1,8.000000,0.000343,0,0.0,0.000000,1,8.000000,0.000073,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.28,32,36877,0,0.0,0.000000,18157,4.260175,0.013926,18157,4.260175,0.011029,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,540,10.725926,0.016444,2,0.000000,0.000000,4,37994.750000,0.032450,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000838,14,0.000000,0.081180,0,0.0,0.000000,1,8.000000,0.000085,0,0.0,0.000000,1,8.000000,0.000077,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.32,32,51564,0,0.0,0.000000,25393,4.881975,0.022012,25393,4.881975,0.016831,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,756,31.439153,0.024989,2,0.000000,0.000000,4,21319.000000,0.002711,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000349,13,0.000000,0.044002,0,0.0,0.000000,1,8.000000,0.000182,0,0.0,0.000000,1,8.000000,0.000076,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.64,32,52108,0,0.0,0.000000,25661,4.832859,0.022300,25661,4.832859,0.017042,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,764,29.958115,0.025455,2,0.000000,0.000000,4,23337.250000,0.001976,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000325,13,0.000000,0.040489,0,0.0,0.000000,1,8.000000,0.000084,0,0.0,0.000000,1,8.000000,0.000076,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.96,32,57140,0,0.0,0.000000,28140,4.745984,0.023892,28140,4.745984,0.018513,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,838,26.902148,0.028561,2,0.000000,0.000000,4,24650.250000,0.002179,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000278,13,0.000000,0.038106,0,0.0,0.000000,1,8.000000,0.000360,0,0.0,0.000000,1,8.000000,0.000073,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.128,32,41228,0,0.0,0.000000,20301,4.908527,0.017526,20301,4.908527,0.013400,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,604,32.516556,0.020939,2,0.000000,0.000000,4,25833.250000,0.002906,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000379,13,0.000000,0.043740,0,0.0,0.000000,1,8.000000,0.000444,0,0.0,0.000000,1,8.000000,0.000082,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.160,32,65028,0,0.0,0.000000,32026,4.561294,0.027045,32026,4.561294,0.021008,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,954,20.813417,0.031714,2,0.000000,0.000000,4,27061.750000,0.002524,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000414,13,0.000000,0.039745,0,0.0,0.000000,1,8.000000,0.000097,0,0.0,0.000000,1,8.000000,0.000077,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.192,32,68020,0,0.0,0.000000,33500,4.459701,0.028303,33500,4.459701,0.022121,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,998,17.418838,0.032504,2,0.000000,0.000000,4,24972.000000,0.002006,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000666,13,0.000000,0.049175,0,0.0,0.000000,1,8.000000,0.000143,0,0.0,0.000000,1,8.000000,0.000084,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.224,32,75500,0,0.0,0.000000,37185,4.343472,0.031682,37185,4.343472,0.024560,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,1108,13.509025,0.036035,2,0.000000,0.000000,4,30571.750000,0.002362,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.001158,13,0.000000,0.080394,0,0.0,0.000000,1,8.000000,0.000098,0,0.0,0.000000,1,8.000000,0.000076,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
