#'MPI LIBRARY'='Open MPI v4.0.5, package: Open MPI hunold@hydra.par.tuwien.ac.at Distribution, ident: 4.0.5, repo rev: v4.0.5, Aug 26, 2020'
#'Processes'='128'
#'Application'='/home/staff/vardas/splatt/bin/splatt'
#'Arguments'=' cpd med4.tns -r 100 -t 1'
#'Num of REAL comms'='22'
Comm,Size,Calls,Send_Calls,Send_AvgMsgSize,Send_Time,Recv_Calls,Recv_AvgMsgSize,Recv_Time,Isend_Calls,Isend_AvgMsgSize,Isend_Time,Irecv_Calls,Irecv_AvgMsgSize,Irecv_Time,Waitall_Calls,Waitall_AvgMsgSize,Waitall_Time,Wait_Calls,Wait_AvgMsgSize,Wait_Time,Waitany_Calls,Waitany_AvgMsgSize,Waitany_Time,Test_Calls,Test_AvgMsgSize,Test_Time,Testany_Calls,Testany_AvgMsgSize,Testany_Time,Sendrecv_Calls,Sendrecv_AvgMsgSize,Sendrecv_Time,Bcast_Calls,Bcast_AvgMsgSize,Bcast_Time,Barrier_Calls,Barrier_AvgMsgSize,Barrier_Time,Allreduce_Calls,Allreduce_AvgMsgSize,Allreduce_Time,Allgather_Calls,Allgather_AvgMsgSize,Allgather_Time,Allgatherv_Calls,Allgatherv_AvgMsgSize,Allgatherv_Time,Alltoall_Calls,Alltoall_AvgMsgSize,Alltoall_Time,Alltoallv_Calls,Alltoallv_AvgMsgSize,Alltoallv_Time,Reduce_Calls,Reduce_AvgMsgSize,Reduce_Time,Gather_Calls,Gather_AvgMsgSize,Gather_Time,Gatherv_Calls,Gatherv_AvgMsgSize,Gatherv_Time,Scan_Calls,Scan_AvgMsgSize,Scan_Time,Exscan_Calls,Exscan_AvgMsgSize,Exscan_Time,Scatter_Calls,Scatter_AvgMsgSize,Scatter_Time,Scatterv_Calls,Scatterv_AvgMsgSize,Scatterv_Time,Reduce_scatter_Calls,Reduce_scatter_AvgMsgSize,Reduce_scatter_Time,Iallreduce_Calls,Iallreduce_AvgMsgSize,Iallreduce_Time,Ibcast_Calls,Ibcast_AvgMsgSize,Ibcast_Time,Ialltoall_Calls,Ialltoall_AvgMsgSize,Ialltoall_Time,Iscatter_Calls,Iscatter_AvgMsgSize,Iscatter_Time,Ibarrier_Calls,Ibarrier_AvgMsgSize,Ibarrier_Time
W_a1_s3.8,16,13349,0,0.0,0.000000,6475,0.000000,0.004849,6475,4.951969,0.003610,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,368,18.717391,0.003066,2,0.000000,0.000000,4,36464.500000,0.005814,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000454,22,84040.000000,0.019949,0,0.0,0.000000,1,8.000000,0.000048,0,0.0,0.000000,1,8.000000,0.000018,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.10,16,13493,0,0.0,0.000000,6545,0.000000,0.004947,6545,4.729106,0.003657,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,372,14.795699,0.003003,2,0.000000,0.000000,4,37403.750000,0.005817,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000458,22,69524.000000,0.027351,0,0.0,0.000000,1,8.000000,0.000058,0,0.0,0.000000,1,8.000000,0.000018,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.12,16,11981,0,0.0,0.000000,5810,0.000000,0.004313,5810,4.790361,0.003228,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,330,15.878788,0.002713,2,0.000000,0.000000,4,37673.500000,0.005904,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000458,22,72580.000000,0.018802,0,0.0,0.000000,1,8.000000,0.000027,0,0.0,0.000000,1,8.000000,0.000017,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.14,16,12557,0,0.0,0.000000,6090,0.000000,0.004537,6090,4.676519,0.003412,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,346,13.872832,0.002854,2,0.000000,0.000000,4,37962.750000,0.005801,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000464,22,69524.000000,0.041134,0,0.0,0.000000,1,8.000000,0.000021,0,0.0,0.000000,1,8.000000,0.000017,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.16,16,11116,0,0.0,0.000000,5390,0.000000,0.004706,5390,7.851577,0.003345,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,306,69.411765,0.002951,2,0.000000,0.000000,4,21287.000000,0.001091,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000250,21,454322.285714,0.021299,0,0.0,0.000000,1,8.000000,0.000074,0,0.0,0.000000,1,8.000000,0.000024,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.32,16,14284,0,0.0,0.000000,6930,0.000000,0.005897,6930,6.887157,0.004280,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,394,52.568528,0.003654,2,0.000000,0.000000,4,23305.250000,0.001027,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000218,21,417732.571429,0.019887,0,0.0,0.000000,1,8.000000,0.000073,0,0.0,0.000000,1,8.000000,0.000024,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.48,16,14644,0,0.0,0.000000,7105,0.000000,0.006057,7105,6.753554,0.004336,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,404,50.396040,0.003704,2,0.000000,0.000000,4,24618.250000,0.000873,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000211,21,423830.857143,0.017517,0,0.0,0.000000,1,8.000000,0.000065,0,0.0,0.000000,1,8.000000,0.000025,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.64,16,14860,0,0.0,0.000000,7210,0.000000,0.005958,7210,6.424411,0.004495,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,410,44.604878,0.003922,2,0.000000,0.000000,4,25801.250000,0.000980,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000282,21,351413.714286,0.020642,0,0.0,0.000000,1,8.000000,0.000079,0,0.0,0.000000,1,8.000000,0.000027,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.80,16,16732,0,0.0,0.000000,8120,0.000000,0.006768,8120,6.007882,0.005046,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,462,37.264069,0.004340,2,0.000000,0.000000,4,27029.750000,0.000894,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000273,21,276709.714286,0.020162,0,0.0,0.000000,1,8.000000,0.000061,0,0.0,0.000000,1,8.000000,0.000023,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.96,16,15868,0,0.0,0.000000,7700,0.000000,0.006288,7700,5.742338,0.004698,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,438,32.602740,0.004012,2,0.000000,0.000000,4,24940.000000,0.001241,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000502,21,208104.000000,0.023468,0,0.0,0.000000,1,8.000000,0.000173,0,0.0,0.000000,1,8.000000,0.000023,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.112,16,15148,0,0.0,0.000000,7350,0.000000,0.006121,7350,5.383401,0.004542,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,418,26.296651,0.003845,2,0.000000,0.000000,4,30539.750000,0.001208,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000667,21,141785.142857,0.039406,0,0.0,0.000000,1,8.000000,0.000135,0,0.0,0.000000,1,8.000000,0.000022,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
